fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
6.54E+18,Organic Search,0,Japan,not available in demo dataset,,,92,6,,20160823,1472009357,PAGE,,,18990000,,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
3.62E+18,Paid Search,144690,United States,not available in demo dataset,,,201,9,,20161206,1481087962,PAGE,,,109990000,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.66E+18,Direct,23039,United States,Los Angeles,,,26,6,,20170110,1484108577,PAGE,,,51990000,,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.22E+18,Referral,0,United Kingdom,not available in demo dataset,,,,1,1,20170712,1499854390,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.14E+18,Direct,382630,United States,not available in demo dataset,,,383,7,,20160825,1472177474,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
6.60E+18,Organic Search,0,United Kingdom,not available in demo dataset,,,4,2,1,20170715,1500122896,PAGE,,,16990000,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.84E+18,Organic Search,135395,France,Montreuil,,,135,4,,20161028,1477668712,PAGE,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
2.06E+18,Organic Search,117708,Russia,not available in demo dataset,,,118,7,,20160905,1473074102,PAGE,,,74990000,,GGOEGAAX0595,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
9.27E+18,Organic Search,0,United States,San Francisco,,,,1,,20170605,1496685542,PAGE,,,23990000,,GGOEGAAX0353,Google Vintage Henley Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.51E+18,Organic Search,0,United States,San Jose,,,55,2,,20170323,1490334761,PAGE,,,10990000,,GGOEGHPB071610,Google Twill Cap,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.62E+18,Organic Search,0,Canada,Toronto,,,,1,,20160904,1472991436,PAGE,,,5990000,,GGOEGOLC014299,Google Metallic Notebook Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
5.51E+18,Organic Search,42994,United States,not available in demo dataset,,,43,2,,20161012,1476326980,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1.98E+17,Organic Search,11604,Switzerland,not available in demo dataset,,,12,2,,20170219,1487534032,PAGE,,,89990000,,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.99E+18,Organic Search,0,Turkey,not available in demo dataset,,,,1,,20170219,1487512359,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.83E+18,Direct,116469,India,not available in demo dataset,,,116,3,1,20170730,1501436747,PAGE,,,1990000,,GGOEGOXQ016399,Badge Holder,Home/Office/Office Other/,(not set),USD,,,,,Other | Office | Google Merchandise Store,,/google+redesign/,0,1,
6.14E+17,Organic Search,57142,United States,not available in demo dataset,,,228,6,,20170517,1495037962,PAGE,,,19990000,,GGOEGAAX0306,Google Women's Recycled Fabric Tee,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.22E+18,Direct,7152,United States,not available in demo dataset,,,23,4,,20170114,1484444106,PAGE,,,119990000,,GGOEGAAX0569,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.67E+18,Direct,789858,Canada,not available in demo dataset,,,842,5,,20160927,1474969165,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
7.06E+17,Direct,0,United States,San Jose,,,109,2,,20170609,1497034800,PAGE,,,16990000,,GGOEGAAX0652,Google Toddler Short Sleeve T-shirt Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8.93E+18,Direct,166702,United States,San Jose,,,167,3,,20161123,1479941623,PAGE,,,51990000,,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.45E+18,Organic Search,0,United States,New York,,,23,2,,20160806,1470497155,PAGE,,,18990000,,GGOEGAAX0288,Google Women's Short Sleeve Shirt Light Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
5.52E+17,Organic Search,12854,Brazil,not available in demo dataset,,,32,4,,20170425,1493164107,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
5.60E+18,Organic Search,0,Italy,not available in demo dataset,,,909,3,,20170519,1495188003,PAGE,,,18990000,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5.67E+17,Referral,0,United States,not available in demo dataset,,,255,5,12,20170704,1499188013,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7.03E+18,Referral,25829,United States,New York,,,155,4,,20170531,1496243549,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
7.58E+18,Organic Search,0,Hungary,Budapest,,,,1,,20161125,1480075258,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.90E+17,Organic Search,20377,Canada,not available in demo dataset,,,20,2,,20161013,1476355462,PAGE,,,16990000,,GGOEGAAX0346,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.66E+18,Paid Search,12394,United States,Houston,,,158,8,,20161213,1481663986,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
5.50E+18,Organic Search,235937,Australia,not available in demo dataset,,,663,6,,20170609,1497066031,PAGE,,,8990000,,GGOEYOBR078599,YouTube Luggage Tag,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.27E+18,Referral,139467,United States,Sunnyvale,,,256,8,,20161107,1478565403,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
4.86E+18,Organic Search,0,New Zealand,not available in demo dataset,,,,1,1,20170727,1501139103,PAGE,,,19990000,,GGOEGAAX0330,YouTube Men's Long & Lean Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.81E+18,Direct,87417,United States,not available in demo dataset,,,87,7,,20160921,1474513949,PAGE,,,0,,9182752,Google Men's Short Sleeve Performance Badge Tee Charcoal,(not set),(not set),USD,,,,,Google Men's Watershed Full Zip Hoodie Grey,,/google+redesign/,0,1,
9.54E+18,Direct,0,Argentina,not available in demo dataset,,,,1,1,20170710,1499709886,PAGE,,,18990000,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.47E+18,Referral,16611,Singapore,(not set),,,17,2,,20160831,1472695901,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
8.74E+16,Organic Search,105018,Turkey,not available in demo dataset,,,105,3,,20170511,1494570636,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.45E+16,Organic Search,92138,Canada,not available in demo dataset,,,92,3,,20170307,1488930892,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.33E+15,Organic Search,33837,Canada,not available in demo dataset,,,86,4,,20161023,1477261926,PAGE,,,55990000,,GGOEGAAX0360,Google Women's Fleece Hoodie,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.59E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20160917,1474156353,PAGE,,,16990000,,GGOEGAAX0340,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2.15E+18,Referral,50855,United States,Mountain View,,,51,2,,20170521,1495389200,PAGE,,,249000000,,GGOENEBD084799,Nest® Learning Thermostat 3rd Gen-USA - Copper,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6.55E+18,Organic Search,0,New Zealand,not available in demo dataset,,,,1,,20161028,1477644076,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.87E+17,Organic Search,0,United States,not available in demo dataset,,,,1,,20161128,1480369203,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.21E+18,Display,61941,United States,Mountain View,,,62,2,,20170524,1495661412,PAGE,,,2990000,,GGOEWFKA082999,Waze Baby on Board Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7.10E+18,Organic Search,0,India,not available in demo dataset,,,34,2,,20170219,1487572757,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.87E+18,Organic Search,0,United States,not available in demo dataset,,,17,2,,20160926,1474934800,PAGE,,,34990000,,GGOEGAAX0333,Google Men's Long Sleeve Pullover Badge Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
5.69E+17,Organic Search,0,Indonesia,Jakarta,,,,1,,20160911,1473643157,PAGE,,,39990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
8.50E+18,Organic Search,54570,Japan,Shinjuku,,,71,4,,20170518,1495089660,PAGE,,,18990000,,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
3.37E+18,Organic Search,0,Canada,not available in demo dataset,,,145,3,,20160922,1474548525,PAGE,,,0,,9182772,Google Women's Performance Full Zip Jacket Black,(not set),(not set),USD,,,,,Google Rucksack,,/google+redesign/,0,1,
9.38E+18,Display,8680,United States,Irvine,,,93,4,,20160822,1471890377,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
4.93E+18,Referral,53934,United States,Sunnyvale,,,54,4,,20170626,1498512663,PAGE,,,16790000,,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.95E+18,Referral,16066,United States,Mountain View,,,48,4,,20170620,1497974795,PAGE,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
7.70E+18,Organic Search,139159,India,Bengaluru,,,139,2,,20160929,1475218592,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
5.50E+17,Paid Search,11686,United States,not available in demo dataset,,,59,3,,20160812,1471012373,PAGE,,,16990000,,GGOEGAAX0286,Google Women's Short Sleeve V-Neck Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
6.65E+18,Referral,117517,United States,Mountain View,,,154,5,,20160810,1470846170,PAGE,,,4990000,,GGOEGBJC019999,Latitudes Foldaway Shopper,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
1.26E+18,Organic Search,0,United States,not available in demo dataset,,,1600,5,,20170218,1487423184,PAGE,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.10E+18,Direct,51209,United States,Mountain View,,,85,4,,20160812,1471039839,PAGE,,,13990000,,GGOEGBCR024399,Google Lunch Bag,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,
8.70E+18,Organic Search,0,United States,not available in demo dataset,,,103,5,,20161129,1480445209,PAGE,,,16990000,,GGOEGAAX0661,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.25E+18,Organic Search,7646,United States,not available in demo dataset,,,33,3,,20170630,1498874709,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.55E+17,Organic Search,38133,Canada,Toronto,,,39,4,1,20170725,1501030515,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.44E+18,Organic Search,0,Taiwan,not available in demo dataset,,,,1,,20161210,1481370815,PAGE,,,99990000,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
3.10E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20161107,1478563131,PAGE,,,16990000,,GGOEGAAX0280,Google Women's Short Sleeve Hero Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.95E+18,Organic Search,78865,Thailand,Bangkok,,,144,6,1,20170709,1499655181,PAGE,,,0,,9182553,YouTube Men's Vintage Henley,(not set),(not set),USD,,,,,YouTube Men's Vintage Tank,,/google+redesign/,0,1,
9.66E+18,Organic Search,128439,Greece,not available in demo dataset,,,264,5,,20170202,1486031508,PAGE,,,24990000,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.36E+18,Organic Search,0,Slovakia,not available in demo dataset,,,16,2,,20161105,1478378074,PAGE,,,18990000,,GGOEGAAX0686,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.77E+17,Organic Search,0,United States,New York,,,,1,,20170613,1497385720,PAGE,,,19990000,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6.53E+17,Organic Search,23987,India,not available in demo dataset,,,177,4,,20160826,1472209366,PAGE,,,24990000,,GGOEGAAX0331,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
3.37E+18,Direct,0,Taiwan,(not set),,,285,3,1,20170711,1499767794,PAGE,,,23990000,,GGOEGAAX0364,Google Women's Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.56E+17,Affiliates,30876,India,Ahmedabad,,,110,4,,20170213,1487037026,PAGE,,,21990000,,GGOEGHPA002910,Google Trucker Hat,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.50E+18,Organic Search,0,United States,not available in demo dataset,,,,1,,20170428,1493432177,PAGE,,,18990000,,GGOEGAAX0683,Google Youth Short Sleeve T-shirt Royal Blue,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5.85E+18,Direct,0,United States,not available in demo dataset,,,283,8,,20170407,1491595302,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.19E+18,Organic Search,80587,United Kingdom,not available in demo dataset,,,275,8,,20170123,1485170473,PAGE,,,19990000,,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
3.90E+18,Organic Search,11559,United Kingdom,not available in demo dataset,,,12,2,,20170215,1487189100,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
4.23E+18,Organic Search,79186,United States,Dallas,,,79,3,,20170427,1493307988,PAGE,,,2990000,,GGOEADHH055999,22 oz Android Bottle,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.91E+18,Referral,118715,United States,Austin,,,119,2,,20160802,1470168046,PAGE,,,46390000,,GGOEGAAX0577,Google Women's Performance Golf Polo Blue,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
5.91E+18,Referral,114513,United States,not available in demo dataset,,,115,4,,20170223,1487880529,PAGE,,,58990000,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.77E+18,Organic Search,53015,Guatemala,not available in demo dataset,,,58,4,,20170411,1491919347,PAGE,,,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
